scene_name,gt_instance_id,gt_class,gt_point_count,baseline_best_iou,original_best_purity,original_pure_point_fraction,original_has_pure_segment,ibsp_best_purity,ibsp_pure_point_fraction,ibsp_has_pure_segment,pure_ibsp_segment_count,has_pure_reliable_ibsp,has_pure_sampled_ibsp,sam2_best_iou
scene0217_00,97032,recycling bin,1336,0.9805389221556886,1.0,1.0,True,1.0,0.9850299401197605,True,13,True,False,0.0
scene0217_00,97035,recycling bin,694,1.0,1.0,1.0,True,1.0,0.9971181556195965,True,4,False,False,0.0
scene0217_00,99042,wardrobe,3099,1.0,1.0,1.0,True,1.0,0.9980638915779284,True,9,False,False,0.00016960651289009497
scene0217_00,99056,wardrobe,3004,0.9933422103861518,1.0,1.0,True,1.0,0.9933422103861518,True,10,True,True,0.9307820299500832
scene0217_00,161062,doorframe,752,0.7283236994219653,1.0,1.0,True,1.0,0.13031914893617022,True,3,False,False,0.0
scene0256_02,7013,cabinet,3734,0.5294590251740761,1.0,1.0,True,1.0,0.9866095340117836,True,7,True,True,0.6964379256155055
scene0256_02,11012,bed,16957,0.5180406537190457,1.0,1.0,True,1.0,0.9994692457392227,True,80,True,True,0.007294117647058823
scene0256_02,15023,picture,215,0.3023255813953488,1.0,1.0,True,1.0,0.5023255813953489,True,3,True,False,0.2934027777777778
scene0256_02,21004,curtain,3054,0.46955441150363925,1.0,1.0,True,1.0,0.8919449901768173,True,18,True,True,0.18434839554682383
scene0256_02,21005,curtain,2821,0.3792216698097034,1.0,1.0,True,1.0,0.9914923785891527,True,22,False,False,0.0
scene0256_02,21010,curtain,8580,0.7697469746974698,1.0,1.0,True,1.0,0.9918414918414918,True,44,False,False,0.0
scene0256_02,28021,lamp,858,0.49184149184149184,1.0,1.0,True,1.0,0.5116550116550117,True,4,True,True,0.39076576576576577
scene0256_02,32007,clothes,933,0.31414141414141417,1.0,1.0,True,1.0,0.9935691318327974,True,6,True,False,0.0
scene0256_02,32024,clothes,2958,1.0,1.0,1.0,True,1.0,0.9841108857336038,True,12,True,False,0.0018992403038784486
scene0256_02,34019,nightstand,1363,0.9265805574439157,1.0,1.0,True,1.0,0.991929567131328,True,7,True,False,0.7730398899587345
scene0256_02,38006,stool,1395,0.666189111747851,1.0,1.0,True,1.0,0.9670250896057347,True,13,False,False,0.0
scene0256_02,38018,stool,1450,0.8747488278633624,1.0,1.0,True,1.0,0.9993103448275862,True,12,True,False,0.09731543624161074
scene0256_02,40001,plant,958,1.0,1.0,1.0,True,1.0,0.9989561586638831,True,14,True,False,0.0002702702702702703
scene0256_02,67017,ottoman,785,0.3447518664909969,1.0,1.0,True,1.0,0.9694267515923567,True,5,True,False,0.0
scene0256_02,71008,mirror,2348,0.11022244438890277,1.0,1.0,True,1.0,0.9829642248722317,True,19,False,False,0.0
scene0256_02,122003,ladder,765,0.15353982300884955,1.0,1.0,True,1.0,0.6091503267973856,True,7,True,True,0.39950372208436724
scene0256_02,1163022,object,379,0.7651715039577837,1.0,1.0,True,1.0,0.9551451187335093,True,5,True,False,0.006948831332912192
scene0277_00,2005,chair,1599,0.9606003752345216,1.0,1.0,True,1.0,0.9649781113195748,True,21,True,True,0.7497069167643611
scene0277_00,5007,door,1245,0.875,1.0,1.0,True,1.0,0.5445783132530121,True,4,True,True,0.0027491408934707906
scene0277_00,7006,cabinet,4838,0.9553534518396032,1.0,1.0,True,1.0,0.9923522116577098,True,20,True,True,0.9140752864157119
scene0277_00,8016,shelf,5966,0.8485723452037215,1.0,1.0,True,1.0,0.9565873281930942,True,43,True,True,0.12335157441464072
scene0277_00,9003,desk,4956,0.9477163461538461,1.0,1.0,True,1.0,0.9874899112187248,True,19,True,True,0.7066167290886392
scene0277_00,11002,bed,8597,0.9457552625491557,1.0,1.0,True,1.0,0.9897638711178318,True,36,False,False,0.0007953867568104991
scene0277_00,16011,window,3078,0.9553072625698324,1.0,1.0,True,1.0,0.9961013645224172,True,23,True,True,0.11825860948667966
scene0277_00,36009,dresser,1233,0.7634674922600619,1.0,1.0,True,1.0,0.9991889699918897,True,4,False,False,0.0
scene0277_00,56015,trash can,570,0.9421487603305785,1.0,1.0,True,1.0,0.843859649122807,True,5,True,False,0.0057670126874279125
scene0277_00,96013,radiator,1140,1.0,1.0,1.0,True,0.9285714285714286,0.9710526315789474,True,2,True,False,0.00811437403400309
scene0277_00,97014,recycling bin,1319,0.8218347232752085,1.0,1.0,True,1.0,0.9863532979529946,True,9,True,True,0.8730277986476334
scene0277_01,5016,door,807,1.0,1.0,1.0,True,1.0,0.4560099132589839,True,5,False,False,0.0
scene0277_01,7007,cabinet,4865,0.6733812949640288,1.0,1.0,True,1.0,0.981294964028777,True,19,False,False,0.0007603920243325448
scene0277_01,8008,shelf,4394,1.0,1.0,1.0,True,1.0,0.9622212107419208,True,35,True,False,0.10477371357718537
scene0277_01,9006,desk,6185,0.7352185089974294,1.0,1.0,True,1.0,0.9544058205335489,True,28,True,True,0.5963899985204912
scene0277_01,10011,office chair,1919,1.0,1.0,1.0,True,1.0,0.9989577905158937,True,15,True,True,0.8904176904176904
scene0277_01,11001,bed,8021,0.791958412900488,1.0,1.0,True,1.0,0.9774342351327765,True,28,True,True,0.5723418573351279
scene0277_01,16005,window,4380,0.9397125080454838,1.0,1.0,True,1.0,0.8070776255707762,True,36,True,True,0.08789954337899543
scene0277_01,36012,dresser,990,0.5577464788732395,1.0,1.0,True,1.0,0.998989898989899,True,2,True,True,0.14778761061946902
scene0277_01,56010,trash can,691,1.0,1.0,1.0,True,1.0,0.8248914616497829,True,4,True,False,0.0
scene0277_01,96004,radiator,1048,0.7566742944317315,1.0,1.0,True,0.96875,0.029580152671755726,True,1,False,False,0.0022205773501110288
scene0277_01,97009,recycling bin,1261,0.9582066869300911,1.0,1.0,True,1.0,0.9333862014274386,True,5,True,False,0.0
scene0277_01,107003,pipe,766,0.0,1.0,1.0,True,1.0,0.3825065274151436,True,4,True,True,0.07159876101977602
scene0300_01,2006,chair,1782,0.9476584022038568,1.0,1.0,True,1.0,0.999438832772166,True,13,True,False,0.6926855895196506
scene0300_01,2007,chair,1453,0.9109717868338558,1.0,1.0,True,1.0,1.0,True,14,True,False,0.037531806615776084
scene0300_01,2008,chair,1712,0.8290556900726392,1.0,1.0,True,1.0,0.9924065420560748,True,7,False,False,0.0
scene0300_01,2022,chair,199,1.0,1.0,1.0,True,1.0,0.9698492462311558,True,1,False,False,0.0
scene0300_01,2023,chair,1337,0.9611069558713538,1.0,1.0,True,1.0,1.0,True,11,False,False,0.0
scene0300_01,9004,desk,4515,0.8082706766917294,1.0,1.0,True,1.0,0.9844961240310077,True,12,True,False,0.010824154956323585
scene0300_01,9005,desk,5723,0.7466405740378343,1.0,1.0,True,1.0,0.9938843264022366,True,20,True,True,0.008582995951417004
scene0300_01,15018,picture,1602,0.7784019975031211,1.0,1.0,True,1.0,0.8458177278401997,True,14,False,False,0.0
scene0300_01,15019,picture,2664,0.5383779869659667,1.0,1.0,True,1.0,0.847972972972973,True,22,False,False,0.0
scene0300_01,16010,window,22536,0.4824747742963356,1.0,1.0,True,1.0,0.9612176073837416,True,87,True,True,0.5936723464678736
scene0300_01,18001,bookshelf,18601,0.640918356399528,1.0,1.0,True,1.0,0.9845707220041934,True,135,True,True,0.3454613855000806
scene0300_01,18002,bookshelf,10580,0.3581333748831412,1.0,1.0,True,1.0,0.9996219281663516,True,77,True,True,0.185407483822564
scene0300_01,18003,bookshelf,23704,0.40040867957575166,1.0,1.0,True,1.0,0.9991140735740803,True,178,True,True,0.1772125200371214
scene0300_01,19013,monitor,1134,1.0,1.0,1.0,True,1.0,0.9991181657848325,True,7,True,False,0.0
scene0300_01,19014,monitor,992,0.9271028037383178,1.0,1.0,True,1.0,1.0,True,3,True,False,0.0
scene0300_01,48020,backpack,1451,1.0,1.0,1.0,True,1.0,0.7904893177119228,True,11,False,False,0.0
scene0300_01,56021,trash can,1494,0.9809586342744583,1.0,1.0,True,1.0,0.9785809906291834,True,14,False,False,0.2509386733416771
scene0300_01,748012,divider,3080,1.0,1.0,1.0,True,1.0,0.9983766233766234,True,17,False,False,0.0
scene0307_02,2015,chair,1475,0.4036348267117498,1.0,1.0,True,1.0,0.8427118644067797,True,8,True,False,0.0
scene0307_02,4014,table,1719,0.3587406793703397,1.0,1.0,True,1.0,0.8714368819080861,True,22,True,True,0.15281812899477049
scene0307_02,5011,door,13908,0.2811650207528267,1.0,1.0,True,1.0,0.9262295081967213,True,68,True,True,0.006947847896906622
scene0307_02,5012,door,5657,0.9630073642747046,1.0,1.0,True,1.0,0.992929114371575,True,14,True,True,0.7418803418803419
scene0307_02,5013,door,4850,0.8738144329896907,1.0,1.0,True,1.0,0.9787628865979382,True,22,True,True,0.7436415018167137
scene0307_02,5031,door,1379,0.2784178187403994,1.0,1.0,True,1.0,0.6134880348078318,True,10,True,False,0.0
scene0307_02,5037,door,7928,0.9257063572149344,1.0,1.0,True,1.0,0.9907921291624622,True,36,False,False,0.0003109989978921179
scene0307_02,7001,cabinet,2962,0.8847209515096066,1.0,1.0,True,1.0,0.975016880486158,True,11,False,False,0.0
scene0307_02,7003,cabinet,2394,0.7838926174496644,1.0,1.0,True,1.0,0.8408521303258145,True,14,True,False,0.0007633587786259542
scene0307_02,7004,cabinet,4426,0.5962978086293725,1.0,1.0,True,1.0,0.9966109353818347,True,11,True,True,0.9004255319148936
scene0307_02,8005,shelf,35723,0.65808773038152,1.0,1.0,True,1.0,0.9942614002183467,True,279,True,True,0.06505612630518154
scene0307_02,8006,shelf,16876,0.7608040201005025,1.0,1.0,True,1.0,0.9752310974164494,True,124,True,True,0.15859784708804858
scene0307_02,8007,shelf,4477,0.8889992057188245,1.0,1.0,True,1.0,0.9975429975429976,True,27,False,False,0.0003138608811644239
scene0307_02,14017,sink,433,0.41594022415940224,1.0,1.0,True,1.0,0.7136258660508084,True,4,True,False,0.0
scene0307_02,14028,sink,463,0.5856164383561644,1.0,1.0,True,1.0,0.0734341252699784,True,1,False,False,0.0
scene0307_02,16016,window,2162,0.3391621829362029,1.0,1.0,True,1.0,0.5638297872340425,True,13,False,False,0.18948734587929916
scene0307_02,16030,window,3080,0.5591156680551106,1.0,1.0,True,1.0,0.7438311688311688,True,19,True,True,0.15454545454545454
scene0307_02,16040,window,1764,0.07633087633087633,1.0,1.0,True,1.0,0.7074829931972789,True,16,False,False,0.08601234830743028
scene0307_02,27002,refrigerator,3775,0.25149700598802394,1.0,1.0,True,1.0,0.9811920529801325,True,13,True,False,0.6666666666666666
scene0307_02,32021,clothes,2722,0.6270691333982473,1.0,1.0,True,1.0,0.9959588537839824,True,29,True,False,0.0
scene0307_02,41024,ceiling,47728,0.7284555758207399,1.0,1.0,True,1.0,0.993421052631579,True,173,True,False,0.0032219406298501013
scene0307_02,41025,ceiling,13831,0.21040109908521262,1.0,1.0,True,1.0,0.995661918877883,True,37,True,False,0.0
scene0307_02,70018,washing machine,2616,0.979408461250468,1.0,1.0,True,1.0,0.9908256880733946,True,10,True,False,0.0
scene0307_02,78010,shower,14925,0.22525963149078726,1.0,1.0,True,1.0,0.9941708542713568,True,83,True,True,0.28179335154220236
scene0307_02,96033,radiator,6259,0.1535070455797843,1.0,1.0,True,1.0,0.9947275922671354,True,73,True,True,0.15050327528359161
scene0307_02,161027,doorframe,4144,0.7687116564417178,1.0,1.0,True,1.0,0.7644787644787645,True,21,True,True,0.00034586119437399123
scene0307_02,161035,doorframe,2287,0.1657550140891762,1.0,1.0,True,1.0,0.8382160034980324,True,10,True,False,0.016736401673640166
scene0307_02,325020,broom,980,0.35816326530612247,1.0,1.0,True,1.0,0.9469387755102041,True,8,False,False,0.0
scene0307_02,776023,laundry detergent,529,0.9446428571428571,1.0,1.0,True,1.0,0.9792060491493384,True,3,True,False,0.0
scene0329_02,2026,chair,2741,0.9693029974720115,1.0,1.0,True,1.0,0.9762860269974462,True,16,False,False,0.0
scene0329_02,2027,chair,1715,1.0,1.0,1.0,True,1.0,1.0,True,14,False,False,0.0
scene0329_02,2028,chair,1719,1.0,1.0,1.0,True,1.0,1.0,True,15,False,False,0.0
scene0329_02,2050,chair,1044,1.0,1.0,1.0,True,1.0,1.0,True,8,False,False,0.0
scene0329_02,4011,table,2210,0.9267149552620366,1.0,1.0,True,1.0,0.9764705882352941,True,18,False,False,0.0
scene0329_02,4012,table,3053,0.8441260744985674,1.0,1.0,True,1.0,0.974451359318703,True,22,False,False,0.0
scene0329_02,4013,table,117,0.028725754971765282,1.0,1.0,True,0.7005988023952096,1.0,True,1,False,False,0.0
scene0329_02,5015,door,3278,0.9187219730941704,1.0,1.0,True,1.0,0.9481391092129348,True,5,True,True,0.5570191945803538
scene0329_02,5016,door,4858,0.9012647898816809,1.0,1.0,True,1.0,0.22375463153561137,True,10,False,False,0.0
scene0329_02,5017,door,4382,0.9038778877887789,1.0,1.0,True,1.0,0.992925604746691,True,6,False,False,0.0
scene0329_02,5018,door,2911,0.7603016428763802,1.0,1.0,True,1.0,0.07798007557540364,True,7,True,False,0.006876352986119954
scene0329_02,5062,door,3997,0.36896615498427965,1.0,1.0,True,1.0,0.5749311983987991,True,25,False,False,0.0
scene0329_02,6006,couch,8568,0.6995069775215175,1.0,1.0,True,1.0,1.0,True,35,True,True,0.45588235294117646
scene0329_02,6007,couch,7663,0.6484226953516887,1.0,1.0,True,1.0,0.9802949236591413,True,22,True,False,0.0
scene0329_02,9020,desk,4140,0.8410670253306434,1.0,1.0,True,1.0,0.9739130434782609,True,20,False,False,0.0
scene0329_02,15003,picture,420,0.8666666666666667,1.0,1.0,True,0.016751086826466716,0.0,False,0,False,False,0.0
scene0329_02,15004,picture,693,0.05854355069014755,1.0,1.0,True,1.0,0.6421356421356421,True,5,False,False,0.0
scene0329_02,15005,picture,150,0.8108108108108109,1.0,1.0,True,0.005982531009452399,0.0,False,0,False,False,0.0
scene0329_02,15045,picture,564,0.3078602620087336,1.0,1.0,True,0.2584541062801932,0.0,False,0,False,False,0.0
scene0329_02,15047,picture,500,0.27292576419213976,1.0,1.0,True,0.16314199395770393,0.0,False,0,False,False,0.0
scene0329_02,15048,picture,683,0.6925329428989752,1.0,1.0,True,0.8888888888888888,0.05856515373352855,True,1,False,False,0.0
scene0329_02,15049,picture,764,0.19963031423290203,1.0,1.0,True,1.0,0.9685863874345549,True,7,False,False,0.0
scene0329_02,18001,bookshelf,14771,0.8729637326540189,1.0,1.0,True,1.0,0.9960733870421773,True,128,False,False,0.0
scene0329_02,19021,monitor,1091,0.827171109200344,1.0,1.0,True,1.0,0.999083409715857,True,6,False,False,0.0
scene0329_02,19022,monitor,565,1.0,1.0,1.0,True,1.0,1.0,True,3,False,False,0.0
scene0329_02,19023,monitor,967,0.8641644325290437,1.0,1.0,True,1.0,0.9948293691830403,True,7,False,False,0.0
scene0329_02,19029,monitor,628,1.0,1.0,1.0,True,1.0,0.9888535031847133,True,5,False,False,0.0
scene0329_02,19052,monitor,609,0.9035608308605341,1.0,1.0,True,1.0,0.9129720853858785,True,5,False,False,0.0
scene0329_02,24024,coffee table,2209,0.957105719237435,1.0,1.0,True,1.0,0.9923042100497963,True,11,True,True,0.8358401375161152
scene0329_02,28014,lamp,515,0.41359223300970877,1.0,1.0,True,1.0,0.40194174757281553,True,2,False,False,0.0
scene0329_02,41036,ceiling,6064,0.908256880733945,1.0,1.0,True,1.0,0.9889511873350924,True,29,False,False,0.0
scene0329_02,46032,keyboard,251,0.6374501992031872,1.0,1.0,True,1.0,0.2749003984063745,True,2,False,False,0.0
scene0329_02,48031,backpack,761,0.9303547963206308,1.0,1.0,True,1.0,0.9697766097240473,True,4,True,False,0.0
scene0329_02,52019,whiteboard,6638,0.9805664356733956,1.0,1.0,True,1.0,0.13091292557999398,True,7,True,False,0.03233160621761658
scene0329_02,56002,trash can,1241,0.6792908944399678,1.0,1.0,True,1.0,0.9887187751813054,True,10,False,False,0.0
scene0329_02,56034,trash can,759,1.0,1.0,1.0,True,1.0,1.0,True,4,False,False,0.0
scene0329_02,56046,trash can,1091,0.6130811662726556,1.0,1.0,True,1.0,0.9440879926672777,True,7,False,False,0.0
scene0329_02,64060,computer tower,864,0.8564814814814815,1.0,1.0,True,1.0,0.9965277777777778,True,6,False,False,0.0
scene0329_02,65053,bottle,164,0.0,1.0,1.0,True,1.0,1.0,True,2,False,False,0.0
scene0329_02,75051,file cabinet,724,1.0,1.0,1.0,True,1.0,0.9958563535911602,True,5,False,False,0.0
scene0329_02,75061,file cabinet,1274,0.41365777080062793,1.0,1.0,True,1.0,0.9905808477237049,True,10,False,False,0.0
scene0329_02,77057,laptop,261,1.0,1.0,1.0,True,1.0,1.0,True,3,False,False,0.0
scene0329_02,97025,recycling bin,945,0.8167675021607606,1.0,1.0,True,1.0,0.8994708994708994,True,6,False,False,0.0
scene0329_02,161043,doorframe,1230,1.0,1.0,1.0,True,0.9807692307692307,0.5349593495934959,True,5,False,False,0.0
scene0329_02,161044,doorframe,647,0.8369987063389392,1.0,1.0,True,0.9333333333333333,0.34930448222565685,True,2,False,False,0.0
scene0329_02,161063,doorframe,1398,0.17605371130175307,1.0,1.0,True,0.9821428571428571,0.1888412017167382,True,4,False,False,0.12116429949149571
scene0329_02,161064,doorframe,1704,0.5896139705882353,1.0,1.0,True,1.0,0.49119718309859156,True,4,True,False,0.025719534598897736
scene0329_02,1163054,object,287,0.0,1.0,1.0,True,1.0,0.8222996515679443,True,2,False,False,0.0
scene0329_02,1163055,object,133,0.0,1.0,1.0,True,0.9396551724137931,0.8195488721804511,True,1,False,False,0.0
scene0329_02,1163058,object,293,0.658703071672355,1.0,1.0,True,1.0,0.9931740614334471,True,2,False,False,0.0
scene0329_02,1163059,object,630,0.9618320610687023,1.0,1.0,True,1.0,0.9825396825396825,True,5,False,False,0.0
scene0338_01,5012,door,3178,0.8596159047876657,1.0,1.0,True,1.0,0.446821900566394,True,21,True,True,0.16262975778546712
scene0338_01,7007,cabinet,5698,0.9485784485784485,1.0,1.0,True,1.0,0.9842049842049843,True,15,True,True,0.0032024505708716233
scene0338_01,7017,cabinet,1270,1.0,1.0,1.0,True,1.0,1.0,True,5,False,False,0.0
scene0338_01,35010,counter,5746,0.7692307692307693,1.0,1.0,True,1.0,0.8096066829098504,True,19,True,True,0.058248580108308017
scene0338_01,56006,trash can,3392,0.9435691778859926,1.0,1.0,True,1.0,0.9666863207547169,True,14,True,True,0.5118909512761021
scene0338_01,72001,copier,5586,0.844061650045331,1.0,1.0,True,1.0,0.997672753311851,True,43,True,True,0.44971367215461705
scene0338_01,97005,recycling bin,1596,0.9450277949351451,1.0,1.0,True,1.0,0.9837092731829574,True,4,True,True,0.9142504626773597
scene0338_01,540004,mailbox,2635,0.9267552182163188,1.0,1.0,True,1.0,0.9954459203036053,True,12,True,True,0.07191521574564724
scene0338_01,540009,mailbox,4225,0.9687573964497042,1.0,1.0,True,1.0,0.9957396449704142,True,19,True,True,0.36236686390532546
scene0338_01,540016,mailbox,5435,0.7497076023391813,1.0,1.0,True,1.0,0.9955841766329346,True,72,False,False,0.0
scene0353_02,2010,chair,2941,0.7426045562733764,1.0,1.0,True,1.0,0.9816388983339001,True,21,True,True,0.7346869712351946
scene0353_02,2011,chair,3658,0.6336796063422635,1.0,1.0,True,1.0,0.9997266265718973,True,35,False,False,5.84932147870847e-05
scene0353_02,2012,chair,2999,0.9793264421473825,1.0,1.0,True,1.0,0.9336445481827276,True,14,False,False,0.0010352597283965655
scene0353_02,5015,door,3495,0.36046890263757736,1.0,1.0,True,1.0,0.9645207439198855,True,27,False,False,5.905628063544558e-05
scene0353_02,6001,couch,7087,0.9498368678629691,1.0,1.0,True,1.0,0.989840553125441,True,21,True,True,0.6217539089055064
scene0353_02,8016,shelf,4288,0.7152215135321496,1.0,1.0,True,1.0,0.9932369402985075,True,29,True,True,0.357618740597464
scene0353_02,8026,shelf,3487,0.42160278745644597,1.0,1.0,True,1.0,0.8018353885861772,True,29,False,False,0.0
scene0353_02,8034,shelf,3361,0.7682285714285715,1.0,1.0,True,1.0,0.999702469503124,True,21,False,False,0.0
scene0353_02,11008,bed,11715,0.4347638868953639,1.0,1.0,True,1.0,0.9335894152795561,True,60,False,False,0.0
scene0353_02,11014,bed,14937,0.33495592685173003,1.0,1.0,True,1.0,0.9396130414407177,True,79,False,False,0.00021149101163200565
scene0353_02,13042,pillow,659,0.9544764795144158,1.0,1.0,True,0.972972972972973,0.054628224582701064,True,1,False,False,0.0
scene0353_02,13043,pillow,780,1.0,1.0,1.0,True,1.0,0.9807692307692307,True,3,True,False,0.002675704602211916
scene0353_02,16031,window,1070,0.4670449585333915,1.0,1.0,True,1.0,0.616822429906542,True,2,False,False,0.0
scene0353_02,18017,bookshelf,5310,0.9226006191950464,1.0,1.0,True,1.0,0.9775894538606403,True,41,True,False,0.00687221396731055
scene0353_02,19025,monitor,771,0.8923611111111112,1.0,1.0,True,1.0,1.0,True,7,False,False,0.0
scene0353_02,21007,curtain,6752,0.6381522668947819,1.0,1.0,True,1.0,0.9231338862559242,True,55,False,False,0.0
scene0353_02,22022,book,351,0.6476014760147601,1.0,1.0,True,1.0,0.9743589743589743,True,3,False,False,0.0
scene0353_02,22023,book,278,0.07503373819163293,1.0,1.0,True,0.9900497512437811,0.9460431654676259,True,2,False,False,0.0
scene0353_02,22035,book,434,0.0,1.0,1.0,True,1.0,0.9907834101382489,True,4,False,False,0.0
scene0353_02,32046,clothes,1831,0.36164329448943316,1.0,1.0,True,1.0,0.503003823047515,True,14,True,False,0.0
scene0353_02,36009,dresser,1343,0.9657483246463142,1.0,1.0,True,1.0,0.9932985852568875,True,3,False,False,0.0
scene0353_02,36032,dresser,572,0.8693009118541033,1.0,1.0,True,1.0,0.9545454545454546,True,2,False,False,0.00021416333523700741
scene0353_02,41045,ceiling,201,0.527363184079602,1.0,1.0,True,1.0,0.9502487562189055,True,3,False,False,0.0
scene0353_02,47053,bag,545,0.10764368951214695,1.0,1.0,True,1.0,0.9834862385321101,True,3,False,False,0.0
scene0353_02,48029,backpack,1053,0.5575842696629213,1.0,1.0,True,1.0,0.9943019943019943,True,5,False,False,0.00041419301394449815
scene0353_02,48033,backpack,879,0.5995449374288965,1.0,1.0,True,1.0,0.9943117178612059,True,7,False,False,0.0
scene0353_02,52018,whiteboard,885,1.0,1.0,1.0,True,1.0,0.9864406779661017,True,3,True,False,0.0
scene0353_02,56019,trash can,961,1.0,1.0,1.0,True,1.0,0.9334027055150884,True,7,True,False,0.0009026900162484203
scene0353_02,63027,shoe,430,0.17365710080941868,1.0,1.0,True,1.0,0.5930232558139535,True,3,False,False,0.0
scene0353_02,63028,shoe,416,0.500669344042838,1.0,1.0,True,1.0,0.6706730769230769,True,4,False,False,0.0
scene0353_02,63047,shoe,319,1.0,1.0,1.0,True,1.0,0.9905956112852664,True,3,True,True,0.4938650306748466
scene0353_02,65024,bottle,207,1.0,1.0,1.0,True,1.0,0.8792270531400966,True,2,False,False,0.0
scene0353_02,77020,laptop,516,0.058159939834544996,1.0,1.0,True,1.0,0.5406976744186046,True,3,False,False,0.0
scene0353_02,88037,plate,163,0.03717217787913341,1.0,1.0,True,0.045015189174261255,0.0,False,0,False,False,0.0
scene0353_02,99006,wardrobe,20279,0.6302065567557324,1.0,1.0,True,1.0,0.9949701661817644,True,86,False,False,0.00023731830317413232
scene0353_02,161044,doorframe,949,0.6650099403578529,1.0,1.0,True,1.0,0.8440463645943098,True,5,True,True,0.4318801089918256
scene0353_02,165021,mini fridge,1895,0.8416779431664412,1.0,1.0,True,1.0,0.9941952506596307,True,13,False,False,0.0
scene0353_02,250040,decoration,300,0.5833333333333334,1.0,1.0,True,1.0,0.07333333333333333,True,1,False,False,0.0
scene0353_02,250041,decoration,300,0.5598885793871866,1.0,1.0,True,0.9210526315789473,0.11666666666666667,True,1,False,False,0.0
scene0353_02,562051,bowl,238,0.0,1.0,1.0,True,1.0,0.9831932773109243,True,2,False,False,0.0
scene0353_02,562052,bowl,191,0.35239852398523985,1.0,1.0,True,1.0,0.9895287958115183,True,3,False,False,0.0
scene0353_02,1163049,object,1113,0.8032345013477089,1.0,1.0,True,1.0,0.9964061096136568,True,7,False,False,0.0
scene0353_02,1187039,calendar,267,0.0,1.0,1.0,True,0.832258064516129,0.9662921348314607,True,1,True,True,0.602803738317757
scene0355_01,2002,chair,2217,0.9818423383525243,1.0,1.0,True,1.0,1.0,True,11,True,True,0.9012178619756428
scene0355_01,2003,chair,1932,0.964553170244633,1.0,1.0,True,1.0,0.9937888198757764,True,10,True,False,0.0
scene0355_01,2004,chair,2106,0.9696132596685083,1.0,1.0,True,1.0,1.0,True,10,True,False,0.0
scene0355_01,2005,chair,1582,0.9759407772979642,1.0,1.0,True,1.0,1.0,True,9,True,True,0.3988621997471555
scene0355_01,2006,chair,2377,0.9561544650040226,1.0,1.0,True,1.0,1.0,True,15,True,True,0.8917940466613034
scene0355_01,4008,table,3876,0.9529291378869276,1.0,1.0,True,1.0,0.9829721362229102,True,20,True,True,0.6203632642619595
scene0357_00,4012,table,2078,0.6918439716312057,1.0,1.0,True,1.0,0.9923002887391723,True,18,True,False,0.0007519503712754958
scene0357_00,5006,door,3943,0.9852573713143429,1.0,1.0,True,1.0,0.9959421760081156,True,11,True,True,0.49189499354468513
scene0357_00,5015,door,463,0.26411865373645177,1.0,1.0,True,1.0,0.07991360691144708,True,2,False,False,0.0
scene0357_00,7014,cabinet,6668,0.7213406495625093,1.0,1.0,True,1.0,0.9707558488302339,True,12,True,True,0.0407612767870523
scene0357_00,7016,cabinet,1126,0.8070175438596491,1.0,1.0,True,1.0,0.9671403197158082,True,6,True,False,0.0
scene0357_00,8011,shelf,17163,0.8469842267987214,1.0,1.0,True,1.0,0.989512323020451,True,154,True,True,0.04340732972091126
scene0357_00,8028,shelf,6502,0.0,1.0,1.0,True,1.0,0.9975392187019378,True,68,False,False,0.0
scene0357_00,16018,window,496,0.14583945898265216,1.0,1.0,True,1.0,0.7620967741935484,True,4,True,False,0.0
scene0357_00,21013,curtain,3693,0.613005911778081,1.0,1.0,True,1.0,0.9905226103438939,True,23,True,True,0.09802328730029786
scene0357_00,26001,box,343,0.039014373716632446,1.0,1.0,True,1.0,0.9854227405247813,True,2,True,False,0.0
scene0357_00,26002,box,289,0.35503685503685506,1.0,1.0,True,1.0,0.8235294117647058,True,2,True,False,0.0
scene0357_00,31031,towel,746,1.0,1.0,1.0,True,1.0,0.05093833780160858,True,1,False,False,0.2505643340857788
scene0357_00,41008,ceiling,12842,0.8244126233838454,1.0,1.0,True,1.0,0.9921351814359134,True,69,True,True,0.4467455621301775
scene0357_00,41009,ceiling,1011,0.06706640017765934,1.0,1.0,True,0.9064220183486239,0.9772502472799208,True,1,False,False,0.0
scene0357_00,41027,ceiling,1911,0.9408686551543695,1.0,1.0,True,1.0,1.0,True,10,False,False,0.0
scene0357_00,47030,bag,771,0.5731832139201638,1.0,1.0,True,1.0,0.17898832684824903,True,2,True,False,0.0
scene0357_00,48029,backpack,1427,0.9760601915184679,1.0,1.0,True,1.0,0.9915907498248073,True,9,True,False,0.00045024763619990995
scene0357_00,58003,stairs,11462,0.6601849656153663,1.0,1.0,True,1.0,0.8953934740882917,True,72,True,True,0.10318690783807064
scene0357_00,63020,shoe,416,0.0,1.0,1.0,True,0.9915254237288136,0.9639423076923077,True,2,True,True,0.837708830548926
scene0357_00,63021,shoe,153,0.391304347826087,1.0,1.0,True,0.45741324921135645,0.0,False,0,False,False,0.0009180628873077806
scene0357_00,63022,shoe,238,0.6086956521739131,1.0,1.0,True,1.0,0.10504201680672269,True,1,False,False,0.0
scene0357_00,63023,shoe,239,0.38118022328548645,1.0,1.0,True,1.0,0.41841004184100417,True,2,True,False,0.0032414910858995136
